Company Name,Year,Date,Text,URL,word_count,Cat_E,Cat_S,Cat_G,Cat_N,Resource_Use_active,Resource_Use_reasoning,Emissions_active,Emissions_reasoning,Innovation_active,Innovation_reasoning,Workforce_active,Workforce_reasoning,Human_Rights_active,Human_Rights_reasoning,Community_active,Community_reasoning,Product_Responsibility_active,Product_Responsibility_reasoning,Management_active,Management_reasoning,Shareholders_active,Shareholders_reasoning,CSR_Strategy_active,CSR_Strategy_reasoning
Salvatore Ferragamo SpA,2025,2025-05-23T11:00:10.136Z,"We’re proud to share that Ferragamo has been included in the Financial Times and Statista’s 2025 list of Europe’s Climate Leaders, recognizing companies making the most significant progress in reducing greenhouse gas emissions and advancing sustainability.
Even more meaningful: Ferragamo ranks among the top 10 Italian companies overall, and 1st in Italy in the Textiles, Apparel & Luxury Goods sector.
The full ranking will be featured in the Financial Times print edition on May 22, and is already available online at this link: https://lnkd.in/dwJCaTKV

A heartfelt thank you to all Ferragamo people who contribute to this important journey every day.",https://www.linkedin.com/posts/salvatore-ferragamo_were-proud-to-share-that-ferragamo-has-been-activity-7331635045905895424-41xM?utm_source=social_share_send&utm_medium=member_desktop_web&rcm=ACoAAEgJJw8BefmW2ngPsTOBI09zfDAq2oK3oSU,100,Yes,No,No,No,No,"The post mentions recognition as a “Climate Leader” and progress in reducing greenhouse gas emissions and advancing sustainability, but it does not explicitly reference reductions in use of materials, energy, water, or eco-efficiency in supply chains. Therefore, no direct evidence of the Resource Use category is provided.",Yes,"The post explicitly states that Ferragamo has been included in the Financial Times and Statista’s 2025 list of Europe’s Climate Leaders, recognizing companies making the most significant progress in reducing greenhouse gas emissions. This is direct evidence of efforts and performance related to emissions reduction in operations, fitting the Emissions category.",No,"Although the post refers generally to “advancing sustainability,” it does not specify new environmental technologies, eco-designed products, or innovations that reduce environmental burdens for customers. Thus, there is no explicit evidence for the Innovation category.",No,"The post thanks “all Ferragamo people” for their contribution, but this is a generic expression of appreciation and does not mention workplace safety, job satisfaction, diversity, equal opportunity, or employee development programs. Hence, there is no explicit Workforce-related information.",No,"There is no mention of human rights policies, conventions, or practices, nor any reference to issues such as labor rights, child labor, or non-discrimination beyond general sustainability recognition.",No,"The content does not discuss community engagement, philanthropy, public health protection, or business ethics practices. It focuses solely on climate leadership recognition.",No,"There is no reference to product safety, quality, customer health and safety, data privacy, or product integrity. The recognition is climate and emissions-related, not product-responsibility-related.",No,"The post does not mention governance structures, board practices, codes of conduct, or corporate governance principles. It only highlights external recognition for climate performance.",No,"There is no discussion of shareholder rights, equal treatment of shareholders, or anti-takeover devices in the post.",No,"While the post notes inclusion in a climate leadership ranking and mentions “advancing sustainability” and an “important journey,” it does not explicitly describe Ferragamo’s CSR strategy, reporting, or how ESG is integrated into day-to-day decision-making. The information is about external recognition, not articulated CSR strategy or reporting, so it does not meet the explicit-evidence requirement for this category."
Gabriel Holding A/S,2026,2026-04-10T07:38:47.792Z,"UMI’s voluminous diagonal twill drapes effortlessly over the Aura Sofa by Allermuir, transforming it into a true landscape of comfort.

Designed by Patrick Norguet, the Aura Sofa paired with the natural qualities of UMI wool embodies a sense of quiet luxury, where refined design meets understated elegance.

UMI brings a calm yet confident presence to your furniture, gently softening the space through the timeless beauty and tactile richness of wool.

Explore UMI https://lnkd.in/eUPjt57y",https://www.linkedin.com/posts/gabriel_umis-voluminous-diagonal-twill-drapes-effortlessly-activity-7448273261605347328-tn3U?utm_source=social_share_send&utm_medium=member_desktop_web&rcm=ACoAAEsntggBsZ3j--2X3xlvXMIZKK2Ymt0pMxg,73,No,No,No,Yes,No,"The post promotes a wool fabric and sofa design, focusing on comfort, luxury, and aesthetics. There is no explicit mention of reduced material, energy, or water use, eco-efficiency, responsible sourcing, or supply chain management, so Resource Use is not evidenced.",No,"There is no reference to greenhouse gas emissions, pollution, emission reduction targets, or cleaner production processes. The description of wool’s ‘natural qualities’ is purely aesthetic and not linked to emission performance.",No,"While the post highlights design and comfort, it does not describe any environmentally focused innovation such as eco-design, environmental technologies, or reductions in environmental burdens for customers.",No,"The content does not discuss employees, working conditions, health and safety, diversity, training, or any workforce-related policies or practices.",No,"There is no mention of human rights, labour rights, supply chain human rights due diligence, or adherence to human rights conventions.",No,"The post does not refer to community engagement, philanthropy, public health, ethics programs, or broader societal impact. It is solely a product promotion message.",No,"Although a product is advertised, there is no mention of product safety, customer health, data privacy, quality management systems, or responsible marketing; it focuses on comfort and luxury only.",No,"No information is provided about corporate governance, board structure, policies, risk management, or compliance practices.",No,"There is no reference to shareholder rights, treatment of shareholders, or anti-takeover measures.",No,"The post does not mention sustainability strategies, ESG/CSR reporting, or integration of environmental or social considerations into business strategy. It is purely an aesthetic and marketing communication about a sofa and wool fabric."
Adidas AG,2025,2025-10-28T16:54:40.654Z,"In a first for South African football 🎃, adidas and Orlando Pirates are entering the world of Roblox, opening a new digital playground where fans can connect, try on digital kits, and explore the official 25/26 jerseys in a truly immersive way.
 
This Halloween, Orlando Pirates come alive on Roblox, where you can customize your look in Catalog Avatar Creator, and experience football fandom like never before.
 
A launch that reimagines the future of fandom - where sport, culture, and innovation collide through play. Because pushing boundaries? It’s in our Bones. ⚫⚪💀",https://www.linkedin.com/posts/adidas_in-a-first-for-south-african-football-activity-7388981543689457664-pciB?utm_source=social_share_send&utm_medium=member_desktop_web&rcm=ACoAAD2I9Z8B375LXs5HhGiec5aEp0Oo3zrqv98,92,No,No,No,Yes,No,"The post discusses a digital collaboration between adidas, Orlando Pirates, and Roblox to create an immersive fan experience and try on digital kits. There is no mention of reducing materials, energy, water use, eco-efficiency, or supply chain resource management, so Resource Use is not active.",No,"There is no reference to greenhouse gas emissions, pollution, emission reduction initiatives, targets, or performance. The focus is on a virtual fan experience and digital jerseys, not on environmental emissions.",No,"While the post uses the term “innovation” in a marketing sense about fan engagement and digital play, it does not explicitly refer to environmental technologies, eco-designed products, or reducing environmental costs and burdens for customers. Therefore, it does not meet the ESG definition of the Innovation category.",No,"The post does not discuss employees, workplace conditions, health and safety at work, diversity and inclusion in the workforce, training, or labor practices. It is solely about fan engagement on Roblox.",No,"There is no mention of human rights policies, issues, due diligence, or respect for international human rights conventions. The content is about sports fandom and a digital platform collaboration only.",No,"The post does not reference community development, philanthropy, public health, ethical conduct programs, or broader citizenship responsibilities. It focuses on entertainment and fan engagement, not on social or community impact.",No,"Although it mentions digital kits and jerseys, there is no discussion of product safety, customer health, data privacy, product quality standards, or responsible marketing. The emphasis is experiential, not on product responsibility themes.",No,"There is no information on corporate governance structures, board practices, ethics codes, or compliance systems. The post is purely promotional about a digital fan experience.",No,"The content does not address shareholder rights, capital structure, voting, or anti-takeover mechanisms. It is unrelated to shareholder governance topics.",No,"The post does not mention CSR, sustainability strategies, ESG reporting, or integration of social/environmental factors into corporate decision-making. It is a marketing announcement about entering Roblox, not a statement of CSR strategy."
Magnera Corp,2026,2026-02-16T19:03:56.319Z,"Happy Lunar New Year from Magnera! 来自 Magnera 的农历新年快乐 

Wishing our global teams, partners, and communities a prosperous Lunar New Year. As we enter the Year of the Horse, we are reminded of the qualities this symbolizes: strength, perseverance, ambition, and forward momentum. These traits mirror the spirit our team members embody every day.

This season also reminds us that Our Success is Connected. Whether in Asia or anywhere else in the world, our achievements are built on collaboration and shared purpose. The diversity of our global team is one of our greatest strengths, and it is through this connection that we create lasting impact.

我们希望新的一年带给大家繁荣、成长和成功",https://www.linkedin.com/posts/magneracorporation_happy-lunar-new-year-from-magnera-%E6%9D%A5%E8%87%AA-magnera-activity-7429239126387752960-NHhh?utm_source=social_share_send&utm_medium=member_desktop_web&rcm=ACoAAFxp7sYBfVjWhnJhDnuArU5YimZaRl1k-2w,106,No,Yes,No,No,No,"The post does not mention use of materials, energy, water, eco-efficiency, or supply chain resource management.",No,"No reference is made to environmental emissions, pollution, reduction targets, or related initiatives.",No,"There is no discussion of environmentally oriented innovation, eco-design, or green technologies/products.",Yes,"The post explicitly references the company’s global teams and highlights that the diversity of the global team is one of its greatest strengths, linking success to collaboration and shared purpose. This directly relates to workforce aspects such as diversity, team culture, and employee focus.",No,"The message does not mention human rights policies, conventions, labor rights, or related practices.",No,"Although the word 'communities' appears in a greeting, there is no concrete description of community engagement, public health, philanthropy, or business ethics initiatives; it is only a seasonal well-wish.",No,"There is no mention of products or services, customer health and safety, quality, or data privacy.",No,"The post does not address corporate governance structures, board practices, risk management, or codes of conduct.",No,"There is no discussion of shareholders, investor rights, or treatment of minority shareholders.",No,"The post is a cultural/seasonal greeting and does not describe CSR strategies, policies, reporting, or integration of ESG into decision-making."
Salvatore Ferragamo SpA,2025,2025-09-17T16:15:34.498Z,"Paloma was spotted in New York leaving the Harper’s Bazaar Icons dinner wearing a #FerragamoFW25 look by Maximilian Davis.

#InFerragamo
Styed by: Aly Cooper

https://lnkd.in/eNfgJ5Bj",https://www.linkedin.com/posts/salvatore-ferragamo_ferragamofw25-inferragamo-activity-7374113800708362240-Z_HS?utm_source=social_share_send&utm_medium=member_desktop_web&rcm=ACoAAEgJJw8BefmW2ngPsTOBI09zfDAq2oK3oSU,25,No,No,No,Yes,No,"The post only mentions a fashion look worn at an event, without any reference to materials, energy, water use, or eco-efficiency initiatives.",No,"There is no mention of greenhouse gas emissions, pollution, reduction targets, or related environmental impacts.",No,"The content does not reference environmental technologies, eco-design, or innovation aimed at reducing environmental burdens.",No,"No information is provided about employees, workplace conditions, safety, diversity, or training and development.",No,"The post does not discuss human rights policies, issues, or adherence to human rights conventions.",No,"There is no mention of community engagement, philanthropy, public health, or business ethics topics.",No,"The post does not address product quality, customer health and safety, or data privacy; it only references an outfit being worn at an event.",No,"There is no discussion of corporate governance structures, policies, or practices.",No,"The content does not touch on shareholder rights, treatment, or anti-takeover mechanisms.",No,"No reference is made to sustainability, CSR strategy, reporting, or integration of ESG factors into decision-making. The post is purely promotional/marketing for a fashion look."
Levi Strauss & Co,2025,2025-09-18T19:54:47.297Z,"Our Quick Qs series is a way to get to know our new and recently promoted leaders at Levi Strauss & Co. Meet Christian (Chris) Callieri, our new chief supply chain officer, through these quick questions. Welcome, Christian!  

1️⃣  What did you do before joining LS&Co.?  
I was working at Victoria's Secret as the chief supply chain officer, supporting teams across our Victoria's Secret, PINK and Beauty businesses.  
 
2️⃣  What attracted you to LS&Co.?  
There were many things that attracted me to LS&Co. First, I love the brand and products — I grew up wearing Levi's®, and the opportunity to be a part of this team was very exciting. Second, I have a passion for sustainability and admire the commitment LS&Co. has for the doing the right thing for the environment and all of our communities. These values were evident in everyone I met through the interview process. Finally, as I met with Michelle, I was energized by her desire to continue to build our supply chain to become a strong competitive differentiator for LS&Co. I’m excited to be a part of this incredible journey. 
 
3️⃣  Do you have a favorite personal story about LS&Co. or one of our products?  
I still remember being on a Boy Scouts camping trip as a kid, wearing shorts one evening as we were sitting around the fire. I started to get cold, so I went to change into my pair of Levi's® (which I think were 501® jeans). When I returned, my spot had been taken, so I sat on an empty log. To my surprise, it was a smoldering log — but I didn’t notice until I sat down. While my jeans got burnt, I did not. If I had been wearing any of the other pants I took with me I definitely would have had serious burns.  
 
4️⃣  What is the worst haircut you ever had? 
My mom used to give me a bowl cut when I was younger and I had to suffer a lot of teasing because of it. 
 
5️⃣  Who is the most famous person you’ve ever met? 
Sean Connery in St. Andrews, where we asked him to sponsor our golf team. 
 
6️⃣  Where was your favorite vacation? 
I love going to Africa for wildlife trips. My wife is Kenyan, and our latest trip to the Mara was my favorite as I got to enjoy it with our two girls.  
 
7️⃣  What’s one thing that no one would guess about you? 
For my undergraduate thesis I studied thermoregulation in flies! 
 
8️⃣  Are you a morning or night person? 
Absolutely a morning person.",https://www.linkedin.com/posts/levi-strauss-%26-co-_our-quick-qs-series-is-a-way-to-get-to-know-activity-7374531355411591168-TebZ?utm_source=social_share_send&utm_medium=member_desktop_web&rcm=ACoAADAEIjUB6-0Ki4Mn4tqi3dc1q7EgfDhzXsM,434,Yes,No,No,No,No,"The post mentions supply chain leadership roles but does not describe any concrete actions or strategies related to reducing materials, energy, water use, or improving eco-efficiency in the supply chain. No explicit resource efficiency practices are detailed.",No,"There is no reference to greenhouse gas emissions, pollution, or any explicit emission reduction targets, programs, or performance.",No,"The post does not mention new environmental technologies, eco-designed products, or other innovations aimed at reducing environmental impacts for customers.",No,"While the post introduces a new leader, it only provides a personal Q&A and does not discuss workplace safety, employee satisfaction, diversity/equal opportunity, or workforce development programs.",No,"There is no mention of human rights policies, labor standards, or respect for international human rights conventions.",Yes,"The new leader explicitly states having a passion for sustainability and admiration for LS&Co.’s commitment to “doing the right thing for the environment and all of our communities.” This is a direct reference to the company’s commitment to communities and being a good citizen, which falls under the Community category, even though no specific program details are provided.",No,"Although the post mentions love of the brand and a personal story about Levi’s jeans, it does not explicitly address product safety standards, customer health, data privacy, or product quality systems; the burn anecdote is presented as a personal story, not as a claim about safety design or standards.",No,"The post does not discuss corporate governance structures, board practices, codes of governance, or related management systems. Mentioning a new executive and competitive supply chain strategy is not explicitly tied to governance best practices.",No,"There is no reference to shareholder rights, equal treatment of shareholders, or anti-takeover measures.",No,"Sustainability and commitment to doing the right thing are mentioned in general terms, but the post does not describe any formal CSR strategy, reporting, or integration of ESG factors into decision-making processes; it is framed as personal motivation and values rather than a structured CSR strategy description."
Aquafil SpA,2025,2025-05-14T20:46:05.170Z,"Learn & lunch: What if a yarn can make circularity happen? 
📅 Wed 21 May 
🕧 12.30 - 13.30
Join Cristina Stefani and Maria Giovanna Sandrini to learn how Aquafil Group has been leading pioneering circularity projects across multiple industries. Their work has been focused on promoting sustainable practices and fostering innovation which can help shape the future of tomorrow’s workspaces.
Lunch will be provided during this session. 
Booking in advance is strongly recommended: https://lnkd.in/e-3ieEwe 
Clerkenwell Design Week #clerkenwelldesignweek #cdw2025",https://www.linkedin.com/posts/millikenfloorseurope_clerkenwelldesignweek-cdw2025-ugcPost-7328441403263393793-Gqk4?utm_source=social_share_send&utm_medium=member_desktop_web&rcm=ACoAAD6TkB0BzzuKqBZssaRxOKUbXo8PdXUCn04,80,Yes,No,No,No,Yes,"The post promotes a session on Aquafil Group’s pioneering circularity projects and sustainable practices across multiple industries. Circularity explicitly relates to keeping materials in use longer, recycling, and reducing raw material and resource consumption, which is directly aligned with improving the eco-efficiency of material and resource use.",No,"Although circularity and sustainable practices can indirectly affect emissions, the post does not explicitly mention greenhouse gas, carbon, or other emission reduction efforts, targets, or performance. Therefore, there is no direct evidence for the Emissions category.",Yes,"The post states that Aquafil has been leading ‘pioneering circularity projects’ and ‘fostering innovation’ to shape future workspaces. This clearly indicates innovative environmental solutions and projects that reduce environmental impact and create new opportunities, matching the Innovation subcategory definition.",No,"There is no explicit reference to employee wellbeing, health and safety policies, diversity, equal opportunities, or workforce development. Mentioning ‘tomorrow’s workspaces’ refers to product/space concepts, not internal workforce practices.",No,"The post does not refer to human rights policies, labor rights, supply chain human rights, or adherence to human rights conventions. No explicit human rights content is present.",No,"There is no mention of community engagement, philanthropy, public health protection, or business ethics programs. The event promotion alone does not provide evidence of community or citizenship initiatives.",No,"While it talks about circular yarn and future workspaces, it does not explicitly address product safety, quality standards, customer health and safety, or data privacy. Therefore, there is no clear evidence for product responsibility.",No,"The post provides no information about corporate governance structures, board practices, codes of conduct at the governance level, or risk management systems.",No,"There is no discussion of shareholder rights, equal treatment of shareholders, voting, or anti-takeover measures.",No,"Although the company is described as leading circularity projects and sustainable practices, the post does not mention an overarching CSR strategy, formal CSR policies, reporting, or integration of ESG into decision-making. It only references specific projects and an event, which is insufficient to classify as CSR Strategy explicitly."
Salvatore Ferragamo SpA,2025,2025-09-18T16:20:04.457Z,"In 1978, Fiamma Ferragamo designed Vara: a shoe that perfectly embodied elegance combined with comfort and modernity. With its distinctive grosgrain bow and low block heel, Vara has become Ferragamo’s most iconic and best-selling shoe, worn by generations of women. To celebrate Vara, Ferragamo presents the Vara Exhibition for Paragon’s 25th Anniversary in Singapore. Opening September 10, the pop-up unites the timelessness of Vara with the past, present and future. In a curated immersive exhibit, 25 archival shoe styles are on display, each defining eras of the House, alongside images of the celebrities who wore them. Live artisans at work demonstrate how craftsmanship continues to shape the Vara, and new designs invite visitors to imagine how a pair of Varas can be part of their personal style. #FerragamoVara

https://lnkd.in/egQ2HKMz",https://www.linkedin.com/posts/salvatore-ferragamo_ferragamovara-activity-7374477320864030720-q4Sc?utm_source=social_share_send&utm_medium=member_desktop_web&rcm=ACoAAEgJJw8BefmW2ngPsTOBI09zfDAq2oK3oSU,129,No,No,No,Yes,No,"The post describes a fashion brand’s historical shoe model, an anniversary exhibition, and craftsmanship demonstrations. There is no mention of materials efficiency, energy or water use, eco-efficiency, or supply-chain resource management.",No,"No references are made to greenhouse gas emissions, pollution reduction, or any emission-related targets or initiatives in operations or production.",No,"Although the shoe is described as combining elegance, comfort, and modernity, this is purely stylistic/marketing language. There is no explicit mention of environmental technologies, eco-design, or reducing environmental burdens for customers.",No,"The presence of live artisans at work is framed as a craftsmanship demonstration for visitors, not as a discussion of workplace safety, job satisfaction, diversity, or employee development policies.",No,"The post does not refer to human rights issues, labor standards, or any adherence to international human rights conventions.",No,"The exhibition is an anniversary marketing event. There is no explicit mention of community engagement, philanthropy, public health, or business ethics initiatives.",No,"The post highlights an iconic shoe and its design history but does not touch on product safety, customer health, data privacy, product quality standards, or responsible marketing practices beyond normal promotion.",No,"No information is provided about corporate governance structures, board practices, risk management, or compliance systems.",No,"The post does not mention shareholders, voting rights, capital structure, or anti-takeover measures.",No,"There is no indication of a CSR or sustainability strategy, reporting, or integration of environmental and social considerations into business decisions; the content is limited to brand heritage and an exhibition event."
Levi Strauss & Co,2026,2026-04-02T16:36:30.344Z,"To celebrate 10 years of the Levi's® Wedgie Jean, we asked employees to share their thoughts on the iconic fit. See what they had to say below, then grab a pair for yourself ➡️  https://lnkd.in/gbssKvBs",https://www.linkedin.com/posts/levi-strauss-%26-co-_10-years-of-the-levis-wedgie-jean-activity-7445509477631688705-h5Fl?utm_source=social_share_send&utm_medium=member_desktop_web&rcm=ACoAADAEIjUB6-0Ki4Mn4tqi3dc1q7EgfDhzXsM,35,No,No,No,Yes,No,"The post is a marketing message about celebrating 10 years of a specific product (Levi's Wedgie Jean) and inviting people to buy it. There is no mention of material efficiency, energy or water use, or eco-efficient supply chain practices.",No,"There is no reference to greenhouse gas emissions, pollution, reduction targets, or any other type of environmental emissions associated with production or operations.",No,"The post does not discuss environmental technologies, eco-designed products, or reducing environmental burdens for customers. It focuses on the product’s anniversary and employee opinions, not environmental innovation.",No,"While it says employees shared their thoughts, this is purely in a marketing context and does not address working conditions, health and safety, diversity, equal opportunity, or employee development.",No,"There is no mention of human rights policies, practices, or issues such as fair labor, non-discrimination, or respect for human rights conventions.",No,"The content does not refer to community engagement, public health, philanthropy, ethics programs, or good citizenship activities; it is a product promotion.",No,"The post does not mention product quality, customer health and safety, product safety standards, or data privacy; it is simply promotional content encouraging purchase.",No,"There is no information about corporate governance structures, board practices, policies, or adherence to governance best practices.",No,"The post contains no references to shareholders, investor rights, or anti-takeover measures.",No,"The post does not mention CSR, sustainability strategy, ESG reporting, or integration of social/environmental considerations into decision-making. It is standard marketing, not CSR communication."
Puma SE,2025,2025-05-14T08:00:15.740Z,"Anyone who wants to race, can race 💪 

HYROX made its high-energy India debut at Mumbai’s NESCO Center with 1,650 athletes from 24 countries. From PUMA ambassadors like Bengaluru FC and India goalkeeper Gurpreet Singh Sandhu and swimmer Srihari Nataraj, to 78-year-old Virendra Sood proving age is just a number - the day was packed with standout moments. PUMA was proud to be at the heart of it - with employee participation across multiple categories. A special shout-out to our two female PUMA employees who secured a group podium finish! This marks just the beginning, with more competitions in India still to come and the HYROX World Championship qualifiers on the horizon.

Let's go #PUMAFam! 🔥",https://www.linkedin.com/posts/puma_pumafam-activity-7328328280137199618-nNAH?utm_source=social_share_send&utm_medium=member_desktop_web&rcm=ACoAAEIEbisBTza1aT3oxdkctj-FhlZBo-FO460,116,No,Yes,No,No,No,"The post does not mention any efforts to reduce materials, energy, or water use, nor eco-efficient supply chain management or resource conservation initiatives.",No,"There is no reference to greenhouse gas emissions, pollution, emission reduction targets, or related environmental performance.",No,"The content does not describe environmentally focused innovations, eco-designed products, or technologies aimed at reducing environmental burdens.",Yes,"The post highlights employee participation in the HYROX event, including a ‘special shout-out’ to two female PUMA employees who achieved a podium finish. This is explicit evidence of employee engagement and recognition, and touches on gender inclusion in workforce-related activities, fitting within the Workforce category about job satisfaction, engagement, and diversity.",No,"There is no mention of human rights policies, practices, or issues such as non-discrimination beyond general participation in sports; no explicit reference to human rights conventions is made.",No,"While the event is public and celebratory, the post does not frame it as a community citizenship, public health, or business ethics initiative; it is positioned as a sports event and brand engagement, not as a community or social impact program.",No,"There is no discussion of product quality, customer health and safety, data privacy, or integrity of products or services.",No,"Corporate governance structures, board practices, compliance frameworks, or governance policies are not mentioned.",No,"The post does not discuss shareholder rights, equal treatment of shareholders, or anti-takeover mechanisms.",No,"Although the event may have a positive social dimension, the post does not present it as part of a broader CSR strategy, policy, or reporting framework that integrates environmental, social, and economic considerations into decision-making."
Levi Strauss & Co,2026,2026-01-14T16:59:49.517Z,"Our products are built to last, to be loved and worn and loved again. That’s why we’ve launched the Levi’s® Wear Longer Project, a community initiative designed to equip young people with the skills and confidence to repair, refresh and reimagine their clothes — so they look better and last longer. 

Last year, we commissioned a survey and found that while Gen Z is leading the charge in thrifting, repurposing and self-expression, 41% of Gen Z reported having no repair or customization skills, like sewing a button or hemming a pair of jeans. The Wear Longer Project aims to change that. We’ve partnered with Discovery Education to create free, accessible resources to teach these basic skills in the classroom and beyond.  

Learn more about the project and invest in your own repair skills ➡️ https://lnkd.in/g7QQCvk6",https://www.linkedin.com/posts/levi-strauss-%26-co-_levis-wear-longer-project-activity-7417249092671541248-Majo?utm_source=social_share_send&utm_medium=member_desktop_web&rcm=ACoAADAEIjUB6-0Ki4Mn4tqi3dc1q7EgfDhzXsM,135,Yes,Yes,No,No,Yes,"The post promotes extending the lifespan of clothing through repair and reuse, which directly reduces the need for new material, energy, and water used in producing new garments. The Levi’s Wear Longer Project teaches repair and customization skills so clothes last longer, which is explicit evidence of improved resource efficiency and reduced material use.",No,"There is no explicit mention of reducing greenhouse gas or other emissions, carbon footprint, or emission-reduction targets or initiatives. While longer product life may indirectly affect emissions, this is not stated in the post.",No,"The post does not describe new environmental technologies, eco-designed products, or environmentally oriented process innovations. It focuses on education and skills for repairing clothes rather than innovation in products or technology.",No,"The content is about educating young people and Gen Z consumers on repair skills, not about Levi’s internal employees, workplace conditions, health and safety, diversity, or employee development programs.",No,"The post does not reference human rights policies, labor rights, supply chain human rights issues, or adherence to human rights conventions.",Yes,"The Wear Longer Project is explicitly described as a “community initiative” aimed at equipping young people with practical repair and customization skills, in partnership with Discovery Education and offering free, accessible resources. This reflects community engagement and educational support, fitting the Community category.",Yes,"The post emphasizes that Levi’s products are built to last and describes an initiative teaching people how to repair and refresh garments so they last longer. This shows attention to product durability and lifecycle, which falls under product responsibility, focusing on quality and long-lasting products, even though health, safety, or data/privacy are not mentioned.",No,"There is no discussion of corporate governance structures, board practices, executive compensation, risk management, or compliance systems.",No,"The post does not mention shareholder rights, equal treatment of shareholders, or anti-takeover mechanisms.",No,"Although the initiative has a social and environmental angle, the post does not explicitly present it within a broader CSR or sustainability strategy, nor does it reference CSR reporting, ESG commitments, or integration of ESG into company-wide decision-making."
Christian Dior SE,2026,2026-03-04T16:55:33.541Z,"The Jardin des Tuileries provided both an inspiration and setting for the show. The centuries-old park in the centre of Paris has always been a place for seeing and being seen. Unveiled on a specially-constructed set around a lily pond, the collection reflects the constant exchange of ideas that happens in a city – discovering them, absorbing them and then interpreting them. Creative Director Jonathan Anderson took his cues from water lilies and the park’s emblematic chairs, from the Dior archives, historical costume and the possibilities offered by savour-faire and fabric research, further evolving ideas he has been developing since he arrived at the House. 

Stay tuned for more coverage on.dior.com/aw2026-27-lk.

#DreamInDior",https://www.linkedin.com/posts/christian-dior-couture_dreamindior-activity-7435005024444887040-Pbzd?utm_source=social_share_send&utm_medium=member_desktop_web&rcm=ACoAADxeUlUBCd9hAkKTauhprPVFe0x_J25JAyE,112,No,No,No,Yes,No,"The post describes a fashion show setting, creative inspirations, and design cues (water lilies, park chairs, archives, costume, fabric research) without mentioning reduced use of materials, energy, water, or supply chain eco-efficiency. No explicit resource use theme is present.",No,"There is no reference to greenhouse gas emissions, pollution, emission reduction targets, or cleaner production/operations in the description of the show or collection.",No,"While it mentions ‘savoir-faire and fabric research’ in a creative/design sense, there is no explicit link to environmental technologies, eco-design, or reduction of environmental burden for customers. This is artistic rather than environmental innovation.",No,"The post does not discuss employees, workplace conditions, health and safety, diversity, equal opportunity, or employee development. It focuses solely on the creative direction and show setting.",No,"No mention is made of human rights policies, labor rights, supply chain human rights, or adherence to human rights conventions.",No,"The Jardin des Tuileries is referenced only as an aesthetic setting and inspiration, with no discussion of community impact, public health, philanthropy, or business ethics initiatives.",No,"There is no discussion of product safety, customer health, data privacy, product quality standards in an ESG sense, or responsible marketing. The post only showcases the fashion collection and its inspirations.",No,"Corporate governance, board practices, executive behavior, codes of conduct, or governance structures are not addressed. Mention of a Creative Director concerns artistic direction, not governance practices.",No,"The post does not mention shareholder rights, equal treatment of shareholders, capital structure, or anti-takeover measures.",No,"There is no explicit reference to CSR, sustainability strategy, ESG reporting, or integration of environmental and social considerations into business decision-making. The content is purely promotional and artistic, without CSR framing."
PVH Corp,2025,2025-11-04T17:30:01.249Z,"Meaningful partnerships 🤝 meaningful impact. We're proud to continue our long-time partnership with Harlem's Fashion Row (HFR), the premier platform dedicated to discovering, showcasing and supporting designers of color.  
 
From hosting HFR’s Black History Month “House Talks” and 7th Annual Designer’s Retreat at our NYC headquarters, to sponsoring the organization’s recent Fashion Show & Style Awards, our collaboration is all about celebrating some of the incredible rising talents shaping the future of fashion. Check out a few of our favorite snapshots and insights from our time together this year below! 
 
💡 “Always ask and always go for it.” - Brandice Daniel, Founder & CEO of HFR  
💡 “Network out, not just up.” - Brandon Blackwood, Founder of Brandon Blackwood 
💡 “Stay connected to what sparks that joy.” - Megan Smith, Founder of Megan Renee 
 
A special thank you to our friends at Harlem’s Fashion Row and our teams across Tommy Hilfiger, Calvin Klein and PVH Corp. for coming together to create these special moments. Here’s to powering the next generation of fashion designers, step by step.",https://www.linkedin.com/posts/pvh_meaningful-partnerships-meaningful-impact-activity-7391527153168830465-25GS?utm_source=social_share_send&utm_medium=member_desktop_web&rcm=ACoAACdwRloBsvQMFO5Hq4nZQD88Dn5VCuqcvz4,176,No,Yes,No,No,No,"The post does not mention reducing materials, energy, water use, or improving supply chain eco-efficiency; it only discusses partnerships and support for designers of color.",No,"There is no reference to greenhouse gas emissions, pollution, or any emission reduction initiatives in the content.",No,"While it mentions shaping the future of fashion, it does not explicitly reference environmental innovation, eco-designed products, or technologies that reduce environmental burdens.",Yes,"The post focuses on discovering, showcasing, and supporting designers of color, highlighting inclusion and opportunities for underrepresented talent. This relates to diversity, equal opportunities, and development opportunities, which fall under the Workforce category.",No,"There is no explicit mention of human rights policies, conventions, or issues such as forced labor, child labor, or freedom of association.",Yes,"The company is partnering with Harlem’s Fashion Row, hosting events and sponsoring shows that support designers of color and celebrate rising talents. This reflects community engagement and corporate citizenship in supporting cultural and entrepreneurial communities.",No,"The post does not address product quality, customer health and safety, data privacy, or integrity of products or services.",No,"There is no discussion of corporate governance structures, board practices, ethics oversight, or governance policies.",No,"The content does not mention shareholder rights, equal treatment of shareholders, or anti-takeover measures.",No,"Although the initiative is socially oriented, the post does not explicitly describe a broader CSR strategy, reporting, or integration of ESG factors into core decision-making; it is framed as a specific partnership and set of events rather than a formal CSR strategy statement."
