Company Name,Year,Date,Text,URL,word_count,Cat_E,Cat_S,Cat_G,Cat_N,Resource_Use_active,Resource_Use_reasoning,Emissions_active,Emissions_reasoning,Innovation_active,Innovation_reasoning,Workforce_active,Workforce_reasoning,Human_Rights_active,Human_Rights_reasoning,Community_active,Community_reasoning,Product_Responsibility_active,Product_Responsibility_reasoning,Management_active,Management_reasoning,Shareholders_active,Shareholders_reasoning,CSR_Strategy_active,CSR_Strategy_reasoning
Kordsa Teknik Tekstil AS,2025,2025-07-11T11:24:45.353Z,"We believe that visibility and representation are key to building an inclusive culture.

For Mauricio Soares de Almeida, who works as a Customer Sales Representative at Kordsa, inclusive language means more than words it’s about making everyone feel seen, respected, and understood. By choosing gender-neutral and straightforward terms, we make space for all voices to be heard across our global teams.

#WeReinforceLife #ReinforceInclusion #ReinforceDiversity #ReinforceLanguage",https://www.linkedin.com/posts/kordsa_wereinforcelife-reinforceinclusion-reinforcediversity-activity-7349398238828838912-T5ZM?utm_source=social_share_send&utm_medium=member_desktop_web&rcm=ACoAACFk2oAB4HsW-myWfpqUOpb97fs2R8j-x7A,65,No,Yes,No,No,No,"The post does not mention materials, energy, water use, or supply chain resource efficiency.",No,"There is no reference to greenhouse gas emissions, pollution, or emission reduction initiatives.",No,"The content focuses on inclusive language and representation, not on environmental technologies, eco-design, or reducing environmental burdens for customers.",Yes,"The post explicitly addresses building an inclusive culture, using inclusive language, and ensuring everyone feels seen, respected, and understood across global teams, which directly relates to workplace inclusion and diversity.",No,"While it touches on respect and inclusion, it does not explicitly mention fundamental human rights conventions, labor rights frameworks, or human rights policies.",No,"The focus is internal (company culture and global teams), not on external community engagement, public health, or broader business ethics topics beyond inclusion language.",No,"There is no discussion of product or service quality, customer health and safety, or data privacy.",No,"The post does not mention governance structures, board practices, executive oversight, or corporate governance policies.",No,"There is no mention of shareholders, investor rights, or capital structure issues.",No,"Although it uses inclusion-related hashtags, the post does not explicitly communicate an overarching CSR or ESG strategy, reporting, or integration of social, environmental, and financial dimensions into decision-making."
Adidas AG,2026,2026-04-30T13:01:05.128Z,"This is one’s for the adidas archive: for the very first time, adidas is on a painted magazine cover and we're in love!  
 
No faces, just the crop from the thighs down. Posture, fabric, and the adistars doing the storytelling of the latest LE MILE Magazine cover. And the three stripes? They don’t try too hard. They sit in the scene like a quiet code doing their own magic.  
 
We’re into that. When three stripes speak louder than words.",https://www.linkedin.com/posts/adidas_this-isonesfor-the-adidas-archive-for-activity-7455602125583110144-j8dR?utm_source=social_share_send&utm_medium=member_desktop_web&rcm=ACoAADSrhNYB6WX_yttMZS5zKuw4oAmgtZapKSg,79,No,No,No,Yes,No,"The post is purely about a magazine cover featuring adidas products and branding; it does not mention materials efficiency, energy or water use, or supply chain resource management.",No,"There is no reference to emissions, carbon footprint, climate impact, or any emissions-reduction initiatives.",No,"Although the post describes the aesthetic and storytelling of the ad, it does not mention environmentally focused innovation, eco-design, or green technologies.",No,"The content does not address employees, workplace conditions, safety, compensation, diversity, or development opportunities.",No,"There is no discussion of human rights conventions, labor rights, or related policies or impacts.",No,"The post focuses on brand imagery and product representation, not on community engagement, public health, or business ethics topics.",No,"While products (adistars, three stripes) are mentioned, there is no discussion of product quality, safety, customer health, or data/privacy issues.",No,"The post does not mention governance structures, boards, leadership practices, or corporate governance principles.",No,"There is no reference to shareholders, investor rights, or capital structure matters.",No,"This is a marketing/branding message about a magazine cover and does not communicate any integration of environmental, social, and financial considerations into corporate strategy or reporting."
Adidas AG,2025,2025-06-04T10:00:03.458Z,"adidas x Minecraft present: adidas Adventurers add-on 🎮 
  
Earlier this year, we launched our collaboration with one of the best-selling games of all time.  
Starting today, players can download the free adidas Adventurers add-on and team up with three exclusive companions: the adidas Coach, Teammate, and Mascot.  
  
These characters will support Minecrafters on their adventures and give them quests packed with rewards. As players hit milestones, they will unlock loot boxes containing iconic adidas in-game gear with special powers – from water breathing and super jumps to walking on lava! 
  
And for your adventures IRL, gear up in our latest collection inspired by iconic mobs, featuring t-shirts, shorts, tracksuits, and sneakers in sizes for kids and teens: https://adidas.pub/3ZePDgp 
  
Ready to play? Let the adventure begin. 🔥",https://www.linkedin.com/posts/adidas_adidas-x-minecraft-present-adidas-adventurers-activity-7335968572789121024-y6Hk?utm_source=social_share_send&utm_medium=member_desktop_web&rcm=ACoAAFtpU50B30XLLMtDrBfvxuEmy1aFP99wtqQ,126,No,No,No,Yes,No,"The post promotes a gaming add-on and a related apparel collection, but does not mention materials, energy, water use, or any supply chain resource efficiency efforts.",No,"There is no reference to greenhouse gas emissions, carbon footprint, or emissions-reduction initiatives in operations or products.",No,"While the post describes a digital collaboration and in-game powers, it does not link these to environmental technologies, eco-design, or reducing environmental burdens for customers.",No,"The mention of an in-game “Coach” and “Teammate” refers to game characters, not adidas employees or workplace conditions, safety, diversity, or development.",No,"The content does not address human rights conventions, labor rights, or related policies or impacts.",No,"The post is focused on entertainment and consumer engagement; it does not discuss philanthropy, public health, ethical conduct, or broader community impact.",No,"Although products (apparel and in-game gear) are mentioned, there is no discussion of product safety, quality controls, or customer data privacy and integrity.",No,"The post does not mention governance structures, leadership oversight, codes of conduct, or corporate governance practices.",No,"There is no mention of shareholders, investor rights, capital structure, or anti-takeover measures.",No,"The collaboration is presented purely as a marketing and product initiative; it does not communicate integration of social, environmental, and financial dimensions into adidas’s strategy or reporting."
Coats Group PLC,2025,2025-09-11T12:58:39.530Z,"Our Global Accounts EMEA Team came together in Romania for a productive regional meeting and a visit to the Coats Romania factory.
 
The gathering was a valuable opportunity to exchange ideas, strengthen collaboration across regions, and witness the outstanding operational standards our colleagues have created.
 
A big thank you to the Coats Romania team for their warm welcome and commitment to excellence!
 
#GlobalTeam #Collaboration #OperationalExcellence",https://www.linkedin.com/posts/coats_globalteam-collaboration-operationalexcellence-activity-7371889917947437057-kK18?utm_source=social_share_send&utm_medium=member_desktop_web&rcm=ACoAADXjFvUB0xG1Iocpo4MBioztPrr0FlCb9pg,65,No,No,No,Yes,No,"The post talks about a regional team meeting and a visit to a factory but does not mention materials, energy, water use, or any resource-efficiency measures.",No,"There is no explicit reference to emissions, pollution, carbon footprint, or emissions-reduction initiatives.",No,"The mention of ‘operational standards’ is generic and not tied to environmental technologies, green processes, or eco-designed products.",No,"While teams and colleagues are mentioned, there is no explicit discussion of employee well-being, safety, diversity, compensation, or training and development.",No,"The post does not address human rights policies, labor rights issues, or supplier audits related to human rights.",No,"There is no mention of community engagement, philanthropy, public health, or broader social impact activities.",No,"Operational excellence is referenced at a high level, but there is no explicit discussion of product quality, consumer safety, or data privacy.",No,"The content does not discuss corporate governance, leadership structures, or executive decision-making frameworks.",No,"There is no reference to shareholders, investor relations, or shareholder rights.",No,"The post focuses on collaboration and a factory visit without explicitly linking these activities to CSR, sustainability strategy, or ESG reporting."
Salvatore Ferragamo SpA,2025,2025-05-23T11:00:10.136Z,"We’re proud to share that Ferragamo has been included in the Financial Times and Statista’s 2025 list of Europe’s Climate Leaders, recognizing companies making the most significant progress in reducing greenhouse gas emissions and advancing sustainability.
Even more meaningful: Ferragamo ranks among the top 10 Italian companies overall, and 1st in Italy in the Textiles, Apparel & Luxury Goods sector.
The full ranking will be featured in the Financial Times print edition on May 22, and is already available online at this link: https://lnkd.in/dwJCaTKV

A heartfelt thank you to all Ferragamo people who contribute to this important journey every day.",https://www.linkedin.com/posts/salvatore-ferragamo_were-proud-to-share-that-ferragamo-has-been-activity-7331635045905895424-41xM?utm_source=social_share_send&utm_medium=member_desktop_web&rcm=ACoAAEgJJw8BefmW2ngPsTOBI09zfDAq2oK3oSU,100,Yes,No,Yes,No,No,"The post talks about recognition for reducing greenhouse gas emissions and climate leadership but does not mention materials, energy, water efficiency, or supply chain resource management.",Yes,"The post explicitly states that Ferragamo has been recognized for making significant progress in reducing greenhouse gas emissions, which directly relates to emission reduction performance.",No,"There is no reference to new environmental technologies, eco-designed products, or innovations that reduce environmental burdens for customers.",No,"Apart from thanking Ferragamo people, the post does not discuss working conditions, safety, compensation, diversity, or development opportunities.",No,"The content does not mention human rights policies, labor rights, or adherence to human rights conventions.",No,"The post focuses on corporate climate performance and rankings, not on philanthropy, public health initiatives, or business ethics programs directed at communities.",No,"There is no mention of product quality, customer health and safety, or data privacy practices.",No,"The post does not discuss corporate governance structures, board practices, or governance policies.",No,"There is no mention of shareholder rights, treatment of investors, or anti-takeover mechanisms.",Yes,Being listed as a ‘Climate Leader’ for advancing sustainability and communicating this recognition externally indicates an explicit integration of environmental performance into corporate strategy and public CSR reporting.
Gabriel Holding A/S,2026,2026-04-10T07:38:47.792Z,"UMI’s voluminous diagonal twill drapes effortlessly over the Aura Sofa by Allermuir, transforming it into a true landscape of comfort.

Designed by Patrick Norguet, the Aura Sofa paired with the natural qualities of UMI wool embodies a sense of quiet luxury, where refined design meets understated elegance.

UMI brings a calm yet confident presence to your furniture, gently softening the space through the timeless beauty and tactile richness of wool.

Explore UMI https://lnkd.in/eUPjt57y",https://www.linkedin.com/posts/gabriel_umis-voluminous-diagonal-twill-drapes-effortlessly-activity-7448273261605347328-tn3U?utm_source=social_share_send&utm_medium=member_desktop_web&rcm=ACoAAEsntggBsZ3j--2X3xlvXMIZKK2Ymt0pMxg,73,No,No,No,Yes,No,"The post describes the aesthetic and comfort qualities of a wool fabric and sofa but does not mention reducing materials, energy, water use, or supply chain eco-efficiency.",No,"There is no reference to emissions, carbon footprint, or any efforts to reduce environmental emissions in production or operations.",No,"While the design is described as luxurious and elegant, there is no explicit link to environmental technologies, eco-design aimed at lowering environmental impact, or reduced environmental costs for customers.",No,"The content does not mention employees, workplace conditions, safety, compensation, diversity, or development opportunities.",No,"There is no discussion of human rights policies, labor rights, or adherence to human rights conventions.",No,"The post focuses on product aesthetics and comfort; it does not address community engagement, public health, philanthropy, or business ethics topics.",No,"Although the product’s comfort and appearance are highlighted, there is no explicit mention of product quality standards, customer health and safety, or data privacy.",No,"The post does not reference corporate governance, board practices, or management structures and policies.",No,"There is no mention of shareholders, investor treatment, or anti-takeover mechanisms.",No,"The content is a marketing description of furniture and fabric, with no indication of integrating environmental, social, and financial considerations into corporate strategy or CSR reporting."
Adidas AG,2025,2025-10-28T16:54:40.654Z,"In a first for South African football 🎃, adidas and Orlando Pirates are entering the world of Roblox, opening a new digital playground where fans can connect, try on digital kits, and explore the official 25/26 jerseys in a truly immersive way.
 
This Halloween, Orlando Pirates come alive on Roblox, where you can customize your look in Catalog Avatar Creator, and experience football fandom like never before.
 
A launch that reimagines the future of fandom - where sport, culture, and innovation collide through play. Because pushing boundaries? It’s in our Bones. ⚫⚪💀",https://www.linkedin.com/posts/adidas_in-a-first-for-south-african-football-activity-7388981543689457664-pciB?utm_source=social_share_send&utm_medium=member_desktop_web&rcm=ACoAAD2I9Z8B375LXs5HhGiec5aEp0Oo3zrqv98,92,No,No,No,Yes,No,"The post focuses on a digital fan experience in Roblox and virtual kits; it does not mention materials, energy, water use, or supply chain resource efficiency.",No,"There is no reference to carbon emissions, pollution, or any emission reduction initiatives.",No,"Although the post uses the word 'innovation,' it only refers to a new digital fandom experience, not to environmental technologies, eco-design, or reducing environmental burdens for customers.",No,"The content does not discuss employees, workplace conditions, safety, compensation, or diversity.",No,"There is no mention of human rights issues, conventions, or related policies.",No,"While it mentions fans and fandom, this is in a marketing/engagement context rather than corporate citizenship, public health, or business ethics.",No,"The post describes virtual kits and jerseys as part of a fan experience but does not address product quality, safety, or data/privacy practices.",No,"There is no discussion of governance structures, leadership practices, or adherence to corporate governance codes.",No,"The post does not mention shareholders, investor treatment, or anti-takeover mechanisms.",No,"The post is a marketing announcement about a digital collaboration and does not describe any integration of environmental, social, and financial considerations into corporate strategy or CSR reporting."
Magnera Corp,2026,2026-02-16T19:03:56.319Z,"Happy Lunar New Year from Magnera! 来自 Magnera 的农历新年快乐 

Wishing our global teams, partners, and communities a prosperous Lunar New Year. As we enter the Year of the Horse, we are reminded of the qualities this symbolizes: strength, perseverance, ambition, and forward momentum. These traits mirror the spirit our team members embody every day.

This season also reminds us that Our Success is Connected. Whether in Asia or anywhere else in the world, our achievements are built on collaboration and shared purpose. The diversity of our global team is one of our greatest strengths, and it is through this connection that we create lasting impact.

我们希望新的一年带给大家繁荣、成长和成功",https://www.linkedin.com/posts/magneracorporation_happy-lunar-new-year-from-magnera-%E6%9D%A5%E8%87%AA-magnera-activity-7429239126387752960-NHhh?utm_source=social_share_send&utm_medium=member_desktop_web&rcm=ACoAAFxp7sYBfVjWhnJhDnuArU5YimZaRl1k-2w,106,No,Yes,No,No,No,"The post is a cultural greeting and does not mention materials, energy, water use, or supply chain resource efficiency.",No,"There is no reference to emissions, carbon footprint, pollution, or related reduction efforts.",No,"The content does not discuss environmental technologies, eco-design, or reducing environmental burdens for customers.",Yes,"The post explicitly refers to “our global teams” and highlights the diversity of the global team as a strength, which directly touches on workforce diversity and inclusion.",No,"There is no mention of human rights conventions, labor rights, or related policies or practices.",No,"Although it mentions “communities” in a greeting, it does not describe community programs, public health, philanthropy, or business ethics initiatives.",No,"The post does not address product or service quality, customer health and safety, or data privacy.",No,"There is no discussion of corporate governance, board practices, or management structures.",No,"The message does not mention shareholders, investor rights, or capital structure issues.",No,"While it mentions “lasting impact” and connection, it does not explicitly communicate integration of financial, social, and environmental dimensions or CSR reporting/strategy."
Salvatore Ferragamo SpA,2025,2025-09-17T16:15:34.498Z,"Paloma was spotted in New York leaving the Harper’s Bazaar Icons dinner wearing a #FerragamoFW25 look by Maximilian Davis.

#InFerragamo
Styed by: Aly Cooper

https://lnkd.in/eNfgJ5Bj",https://www.linkedin.com/posts/salvatore-ferragamo_ferragamofw25-inferragamo-activity-7374113800708362240-Z_HS?utm_source=social_share_send&utm_medium=member_desktop_web&rcm=ACoAAEgJJw8BefmW2ngPsTOBI09zfDAq2oK3oSU,25,No,No,No,Yes,No,"The post is about a celebrity wearing a fashion look at an event and does not mention materials, energy, water use, or eco-efficient resource management.",No,"There is no reference to greenhouse gas emissions, carbon footprint, or any emission reduction efforts.",No,"The content does not discuss environmental technologies, eco-design, or innovations aimed at reducing environmental impacts.",No,"The post does not mention working conditions, employee satisfaction, health and safety, diversity, or development opportunities. The stylist credit is not framed in an employment or workplace context.",No,"There is no mention of human rights issues, policies, or respect for human rights conventions.",No,"The post focuses on fashion and an event appearance; it does not address community engagement, philanthropy, public health, or business ethics topics.",No,"Although a fashion look is referenced, there is no discussion of product quality, customer health and safety, or data privacy.",No,"The post does not address corporate governance, board practices, or management structures.",No,"There is no mention of shareholders, investor rights, or capital structure matters.",No,"This is a marketing/brand visibility post about a celebrity outfit, with no reference to CSR policies, reporting, or integration of social/environmental factors into business strategy."
Levi Strauss & Co,2025,2025-09-18T19:54:47.297Z,"Our Quick Qs series is a way to get to know our new and recently promoted leaders at Levi Strauss & Co. Meet Christian (Chris) Callieri, our new chief supply chain officer, through these quick questions. Welcome, Christian!  

1️⃣  What did you do before joining LS&Co.?  
I was working at Victoria's Secret as the chief supply chain officer, supporting teams across our Victoria's Secret, PINK and Beauty businesses.  
 
2️⃣  What attracted you to LS&Co.?  
There were many things that attracted me to LS&Co. First, I love the brand and products — I grew up wearing Levi's®, and the opportunity to be a part of this team was very exciting. Second, I have a passion for sustainability and admire the commitment LS&Co. has for the doing the right thing for the environment and all of our communities. These values were evident in everyone I met through the interview process. Finally, as I met with Michelle, I was energized by her desire to continue to build our supply chain to become a strong competitive differentiator for LS&Co. I’m excited to be a part of this incredible journey. 
 
3️⃣  Do you have a favorite personal story about LS&Co. or one of our products?  
I still remember being on a Boy Scouts camping trip as a kid, wearing shorts one evening as we were sitting around the fire. I started to get cold, so I went to change into my pair of Levi's® (which I think were 501® jeans). When I returned, my spot had been taken, so I sat on an empty log. To my surprise, it was a smoldering log — but I didn’t notice until I sat down. While my jeans got burnt, I did not. If I had been wearing any of the other pants I took with me I definitely would have had serious burns.  
 
4️⃣  What is the worst haircut you ever had? 
My mom used to give me a bowl cut when I was younger and I had to suffer a lot of teasing because of it. 
 
5️⃣  Who is the most famous person you’ve ever met? 
Sean Connery in St. Andrews, where we asked him to sponsor our golf team. 
 
6️⃣  Where was your favorite vacation? 
I love going to Africa for wildlife trips. My wife is Kenyan, and our latest trip to the Mara was my favorite as I got to enjoy it with our two girls.  
 
7️⃣  What’s one thing that no one would guess about you? 
For my undergraduate thesis I studied thermoregulation in flies! 
 
8️⃣  Are you a morning or night person? 
Absolutely a morning person.",https://www.linkedin.com/posts/levi-strauss-%26-co-_our-quick-qs-series-is-a-way-to-get-to-know-activity-7374531355411591168-TebZ?utm_source=social_share_send&utm_medium=member_desktop_web&rcm=ACoAADAEIjUB6-0Ki4Mn4tqi3dc1q7EgfDhzXsM,434,No,No,No,Yes,No,"The post introduces a new chief supply chain officer and shares personal anecdotes; it does not mention reducing material, energy, or water use, or any concrete eco-efficiency or supply chain sustainability practices.",No,"There is no reference to greenhouse gas emissions, carbon footprint, pollution control, or any emission-reduction initiatives.",No,"Although supply chain is mentioned, there is no explicit reference to environmental technologies, eco-designed products, or innovations aimed at reducing environmental impacts.",No,"The post does not discuss working conditions, health and safety, compensation, diversity, or development opportunities for employees; it is purely a leader-introduction Q&A.",No,"There is no mention of human rights policies, labor rights, or related conventions.",No,"While the leader mentions a personal passion for sustainability and doing the right thing for communities, there are no specific community programs, public health initiatives, or business ethics practices described.",No,"Apart from a personal story about Levi’s jeans, there is no explicit discussion of product safety standards, quality systems, or customer health, safety, or data privacy.",No,"The post notes a new executive appointment but does not discuss corporate governance structures, board practices, codes of conduct, or governance policies.",No,"There is no mention of shareholders, investor rights, capital structure, or anti-takeover measures.",No,"Although the leader says he has a passion for sustainability and admires LS&Co.’s commitment to doing the right thing for the environment and communities, the post does not describe concrete CSR strategies, policies, or reporting; the statement is too general to count as explicit CSR-strategy evidence."
Aquafil SpA,2025,2025-05-14T20:46:05.170Z,"Learn & lunch: What if a yarn can make circularity happen? 
📅 Wed 21 May 
🕧 12.30 - 13.30
Join Cristina Stefani and Maria Giovanna Sandrini to learn how Aquafil Group has been leading pioneering circularity projects across multiple industries. Their work has been focused on promoting sustainable practices and fostering innovation which can help shape the future of tomorrow’s workspaces.
Lunch will be provided during this session. 
Booking in advance is strongly recommended: https://lnkd.in/e-3ieEwe 
Clerkenwell Design Week #clerkenwelldesignweek #cdw2025",https://www.linkedin.com/posts/millikenfloorseurope_clerkenwelldesignweek-cdw2025-ugcPost-7328441403263393793-Gqk4?utm_source=social_share_send&utm_medium=member_desktop_web&rcm=ACoAAD6TkB0BzzuKqBZssaRxOKUbXo8PdXUCn04,80,Yes,No,No,No,Yes,"The post explicitly mentions 'pioneering circularity projects' and 'promoting sustainable practices' using yarn across multiple industries, which directly connects to circular use of materials and reduced resource inputs.",No,"There is no explicit mention of emissions, pollution, carbon footprint, or any kind of emission reduction initiative.",Yes,"The post states that Aquafil Group has been 'leading pioneering circularity projects' and 'fostering innovation,' indicating the development of new environmentally oriented processes or technologies tied to circularity.",No,"Although the event is said to help shape 'the future of tomorrow’s workspaces,' there is no explicit reference to employees, working conditions, safety, compensation, or training.",No,"The content does not reference human rights issues, labor standards, or avoidance of practices like child or forced labor.",No,"The post is an event announcement and does not describe philanthropy, community programs, public health initiatives, or broader business ethics activities.",No,"While yarn and circularity are mentioned, there is no explicit discussion of product safety, quality standards, or customer data privacy.",No,"There is no reference to corporate governance, leadership structures, executive decisions, or board oversight.",No,"The post does not mention investors, shareholder communications, or financial returns.",No,"The announcement promotes a single learning session about circularity without explicitly presenting it as part of a broader CSR strategy, reporting framework, or company-wide integration of ESG topics."
Salvatore Ferragamo SpA,2025,2025-09-18T16:20:04.457Z,"In 1978, Fiamma Ferragamo designed Vara: a shoe that perfectly embodied elegance combined with comfort and modernity. With its distinctive grosgrain bow and low block heel, Vara has become Ferragamo’s most iconic and best-selling shoe, worn by generations of women. To celebrate Vara, Ferragamo presents the Vara Exhibition for Paragon’s 25th Anniversary in Singapore. Opening September 10, the pop-up unites the timelessness of Vara with the past, present and future. In a curated immersive exhibit, 25 archival shoe styles are on display, each defining eras of the House, alongside images of the celebrities who wore them. Live artisans at work demonstrate how craftsmanship continues to shape the Vara, and new designs invite visitors to imagine how a pair of Varas can be part of their personal style. #FerragamoVara

https://lnkd.in/egQ2HKMz",https://www.linkedin.com/posts/salvatore-ferragamo_ferragamovara-activity-7374477320864030720-q4Sc?utm_source=social_share_send&utm_medium=member_desktop_web&rcm=ACoAAEgJJw8BefmW2ngPsTOBI09zfDAq2oK3oSU,129,No,No,No,Yes,No,"The post focuses on a historical shoe design, an exhibition, and craftsmanship, but does not mention material efficiency, energy or water reduction, or supply chain resource management.",No,"There is no reference to greenhouse gas emissions, carbon footprint, pollution reduction, or cleaner production processes.",No,"While it mentions modernity, craftsmanship, and new designs, these are not explicitly linked to environmental technologies, eco-design, or reducing environmental burdens for customers.",No,"Live artisans are mentioned only in the context of demonstrating craftsmanship; there is no explicit discussion of working conditions, safety, compensation, diversity, or development opportunities.",No,"The post does not reference human rights conventions, labor rights, or any related policies or practices.",No,"The exhibition is a brand and heritage celebration; there is no explicit mention of philanthropy, public health, community development, or business ethics topics.",No,"Although products and design are discussed, there is no explicit mention of product safety, quality standards, customer health, or data privacy.",No,"The content does not address corporate governance structures, board practices, or governance policies.",No,"There is no mention of shareholders, investor rights, or capital structure issues.",No,"The post promotes a fashion exhibition and brand heritage; it does not communicate integration of environmental, social, and financial considerations into corporate strategy or CSR reporting."
Levi Strauss & Co,2026,2026-04-02T16:36:30.344Z,"To celebrate 10 years of the Levi's® Wedgie Jean, we asked employees to share their thoughts on the iconic fit. See what they had to say below, then grab a pair for yourself ➡️  https://lnkd.in/gbssKvBs",https://www.linkedin.com/posts/levi-strauss-%26-co-_10-years-of-the-levis-wedgie-jean-activity-7445509477631688705-h5Fl?utm_source=social_share_send&utm_medium=member_desktop_web&rcm=ACoAADAEIjUB6-0Ki4Mn4tqi3dc1q7EgfDhzXsM,35,No,No,No,Yes,No,"The post only mentions celebrating a product’s 10-year anniversary and inviting people to buy a pair; it does not address materials, energy, water use, or supply chain efficiency.",No,"There is no reference to greenhouse gas emissions, carbon footprint, or any emission reduction efforts in operations or production.",No,"The text does not mention environmental technologies, eco-design, or innovations aimed at reducing environmental impacts; it only refers to an ‘iconic fit’.",No,"Although employees are asked to share their thoughts on the product, there is no information about working conditions, health and safety, compensation, diversity, or development opportunities.",No,"The post does not mention human rights policies, labor standards, or respect for international human rights conventions.",No,"There is no discussion of community engagement, philanthropy, public health, or business ethics; the focus is purely product promotion.",No,"The message promotes a product but does not mention product safety, quality controls, customer health, data privacy, or integrity-related aspects.",No,"No corporate governance topics are mentioned, such as board structure, leadership practices, or governance codes.",No,"The post does not address shareholder rights, returns, or anti-takeover mechanisms.",No,"There is no indication of CSR policies, reporting, or integration of social/environmental considerations into business strategy; the post is straightforward marketing content."
Puma SE,2025,2025-05-14T08:00:15.740Z,"Anyone who wants to race, can race 💪 

HYROX made its high-energy India debut at Mumbai’s NESCO Center with 1,650 athletes from 24 countries. From PUMA ambassadors like Bengaluru FC and India goalkeeper Gurpreet Singh Sandhu and swimmer Srihari Nataraj, to 78-year-old Virendra Sood proving age is just a number - the day was packed with standout moments. PUMA was proud to be at the heart of it - with employee participation across multiple categories. A special shout-out to our two female PUMA employees who secured a group podium finish! This marks just the beginning, with more competitions in India still to come and the HYROX World Championship qualifiers on the horizon.

Let's go #PUMAFam! 🔥",https://www.linkedin.com/posts/puma_pumafam-activity-7328328280137199618-nNAH?utm_source=social_share_send&utm_medium=member_desktop_web&rcm=ACoAAEIEbisBTza1aT3oxdkctj-FhlZBo-FO460,116,No,Yes,No,No,No,"The post describes a sports race event and athlete/employee participation without any reference to materials, energy, water use, or eco-efficient resource management.",No,"There is no mention of emissions, pollution, carbon footprint, or any emission-reduction initiatives.",No,"The content does not discuss environmental technologies, eco-design, or innovations aimed at reducing environmental impact.",Yes,"The post explicitly highlights PUMA employee participation and recognition, including a shout-out to two female employees for securing a podium finish, which reflects employee engagement and inclusion-related workforce aspects.",No,"No human rights topics are discussed, such as labor rights policies, avoidance of forced or child labor, or supplier human rights standards.",No,"Although it is a public sporting event, the post does not explicitly frame it as community outreach, philanthropy, or localized social impact; it focuses on competition and brand/employee participation.",No,"There is no reference to product quality, consumer health and safety, or customer data privacy.",No,"The post does not mention governance structures, leadership decisions, or executive/board-level topics.",No,"There is no content related to investors, shareholder rights, financial returns, or anti-takeover measures.",No,"The post presents a brand sports event but does not connect it to a broader CSR or ESG strategy, reporting, or integration into corporate decision-making."
Levi Strauss & Co,2026,2026-01-14T16:59:49.517Z,"Our products are built to last, to be loved and worn and loved again. That’s why we’ve launched the Levi’s® Wear Longer Project, a community initiative designed to equip young people with the skills and confidence to repair, refresh and reimagine their clothes — so they look better and last longer. 

Last year, we commissioned a survey and found that while Gen Z is leading the charge in thrifting, repurposing and self-expression, 41% of Gen Z reported having no repair or customization skills, like sewing a button or hemming a pair of jeans. The Wear Longer Project aims to change that. We’ve partnered with Discovery Education to create free, accessible resources to teach these basic skills in the classroom and beyond.  

Learn more about the project and invest in your own repair skills ➡️ https://lnkd.in/g7QQCvk6",https://www.linkedin.com/posts/levi-strauss-%26-co-_levis-wear-longer-project-activity-7417249092671541248-Majo?utm_source=social_share_send&utm_medium=member_desktop_web&rcm=ACoAADAEIjUB6-0Ki4Mn4tqi3dc1q7EgfDhzXsM,135,Yes,Yes,Yes,No,Yes,"The post explicitly focuses on extending the life of clothing by teaching people to repair, refresh, and reimagine their clothes so they “look better and last longer.” Extending product lifespan and promoting repair instead of replacement directly relate to reducing material consumption and improving resource efficiency over the product life cycle.",No,"There is no mention of greenhouse gas emissions, carbon footprint, pollution, or specific emission-reduction measures in operations or production.",No,"While the initiative encourages new behaviors around clothing use, the post does not describe environmental technologies, eco-designed products, or process innovations aimed at reducing environmental burdens.",No,"The content focuses on young people and community education, not on Levi’s employees’ working conditions, safety, compensation, diversity, or development opportunities.",No,"There is no reference to human rights conventions, labor rights, or issues such as discrimination, child labor, or freedom of association.",Yes,"The Wear Longer Project is explicitly described as “a community initiative” aimed at equipping young people with repair skills, and it involves a partnership with Discovery Education to provide free, accessible resources in classrooms and beyond, reflecting community engagement and public education.",Yes,"The post highlights that Levi’s products are “built to last” and that the initiative helps consumers repair and maintain their clothes so they last longer, which relates to product quality, durability, and responsible use and care over time.",No,"There is no discussion of corporate governance structures, board practices, leadership oversight, or governance policies.",No,"The post does not mention shareholders, investor rights, financial returns, or any anti-takeover mechanisms.",Yes,"The Wear Longer Project, framed as a Levi’s initiative with an education partner and free public resources, demonstrates a structured program that connects product durability with community education, indicating broader CSR activity and communication around sustainable consumption practices."
